2022-10-24 16:13:22,046 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666610001.0381117, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 16:13:22,046 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 16:13:22,047 - DEBUG    - server: send_message((<socket.socket fd=460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54339)>, {'response': 200}), {}) 
2022-10-24 16:13:22,047 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 16:13:50,486 - DEBUG    - server: get_message((<socket.socket fd=464, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54367)>,), {}) 
2022-10-24 16:13:50,486 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 16:13:50,486 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666610029.4791749, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 16:13:50,486 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 16:13:50,487 - DEBUG    - server: send_message((<socket.socket fd=464, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54367)>, {'response': 200}), {}) 
2022-10-24 16:13:50,487 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 17:38:56,498 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 17:39:03,458 - DEBUG    - server: get_message((<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 50049)>,), {}) 
2022-10-24 17:39:03,459 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 17:39:03,459 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666615142.4556952, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 17:39:03,459 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 17:39:03,459 - DEBUG    - server: send_message((<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 50049)>, {'response': 200}), {}) 
2022-10-24 17:39:03,459 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 18:06:20,861 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 18:06:22,865 - DEBUG    - server: get_message((<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 50130)>,), {}) 
2022-10-24 18:06:22,865 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 18:06:22,865 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666616781.862091, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 18:06:22,865 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 18:06:22,866 - DEBUG    - server: send_message((<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 50130)>, {'response': 200}), {}) 
2022-10-24 18:06:22,866 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 18:06:25,006 - DEBUG    - server: get_message((<socket.socket fd=6, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 50131)>,), {}) 
2022-10-24 18:06:25,006 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 18:06:25,006 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666616785.005722, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 18:06:25,006 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 18:06:25,006 - DEBUG    - server: send_message((<socket.socket fd=6, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 50131)>, {'response': 200}), {}) 
2022-10-24 18:06:25,006 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 18:08:29,922 - INFO     - PORT : 7777 ,IP_ADDRESS  
